flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
111,die_cast -> building_construction,0.012603761974373484,0.28815922807940164,0.7118407719205984,1,USGS value 1,19.0,19.0,0.0,structure-determined,18.82935970862011,8.34514124744358,,,,
112,die_cast -> transportation_auto,0.0032306461114514923,0.00040502551631577344,0.9995949744836843,1,USGS value 1,1001.0,1001.0,0.0,structure-determined,1019.9504982821031,131.40761379752368,,,,
113,die_cast -> transportation_other,0.006214866055150355,0.009012085267762019,0.9909879147322379,1,USGS value 1,153.0,153.0,0.0,structure-determined,153.24875076530316,66.67300392716534,,,,
114,die_cast -> machine_industry,0.017787412037513214,0.05687509824328035,0.9431249017567196,1,USGS value 1,36.0,36.0,0.0,structure-determined,35.731235835763854,15.759823277685353,,,,
115,die_cast -> electrical_equipment,0.007991302886459288,0.07427225661908177,0.9257277433809182,1,USGS value 1,47.0,47.0,0.0,structure-determined,47.425421004411355,20.637092747417267,,,,
116,die_cast -> consumer_durables,0.005872576950147124,0.024225276605138134,0.9757747233948618,1,USGS value 1,96.0,96.0,0.0,structure-determined,92.21928947313265,41.591820117799635,,,,
117,die_cast -> other_end_uses,0.12240780892337352,0.0019559933012919103,0.9980440066987081,1,USGS value 1,74.0,74.0,0.0,structure-determined,74.72355462086544,31.832628096481763,,,,
118,sand_cast -> transportation_auto,0.04216313870389428,0.0005309776752558233,0.9994690223247442,1,USGS value 1,242.0,242.0,0.0,structure-determined,207.72268528873025,29.394180578337885,,,,
119,sand_cast -> transportation_other,0.04581353155466998,0.01622361289192006,0.9837763871080799,1,USGS value 1,42.0,42.0,0.0,structure-determined,41.39139754742494,18.227131353904294,,,,
120,sand_cast -> machine_industry,0.09210695368814936,0.39540759517343166,0.6045924048265683,1,USGS value 1,6.0,6.0,0.0,structure-determined,6.038029518777023,2.6389631634393917,,,,
121,sand_cast -> electrical_equipment,0.06679531553326426,0.3067001208209743,0.6932998791790257,1,USGS value 1,8.0,8.0,0.0,structure-determined,8.07106305064388,3.516866319419892,,,,
122,sand_cast -> consumer_durables,0.0497632583864083,0.10291795598096613,0.8970820440190339,1,USGS value 1,16.0,16.0,0.0,structure-determined,15.830757218759102,7.064018615281119,,,,
123,sand_cast -> other_end_uses,0.16690695971932829,0.03491266187372941,0.9650873381262706,1,USGS value 1,15.0,15.0,0.0,structure-determined,14.872031296015985,6.521231108390329,,,,
124,permanent_semi_permanent_mold_cast -> transportation_auto,0.01699856188822299,0.0003306233214712087,0.9996693766785288,1,USGS value 1,483.0,483.0,0.0,structure-determined,389.525133644722,55.21606533293407,,,,
125,permanent_semi_permanent_mold_cast -> transportation_other,0.020190035262638427,0.013252773307971743,0.9867472266920283,1,USGS value 1,70.0,70.0,0.0,structure-determined,69.6905538403613,30.471718215231412,,,,
126,permanent_semi_permanent_mold_cast -> machine_industry,0.034585998608784134,0.11700235330146928,0.8829976466985306,1,USGS value 1,18.0,18.0,0.0,structure-determined,18.16711129391636,7.8344942099851735,,,,
127,permanent_semi_permanent_mold_cast -> electrical_equipment,0.02343761175368084,0.09711897440569567,0.9028810255943044,1,USGS value 1,24.0,24.0,0.0,structure-determined,23.49420914278674,10.320221657398058,,,,
128,permanent_semi_permanent_mold_cast -> consumer_durables,0.02006297550304305,0.02836364944585505,0.9716363505541449,1,USGS value 1,48.0,48.0,0.0,structure-determined,46.69515325071071,20.780090957948918,,,,
129,permanent_semi_permanent_mold_cast -> other_end_uses,0.13706616450102158,0.008274691906407184,0.9917253080935928,1,USGS value 1,34.0,34.0,0.0,structure-determined,34.55095992483358,14.812775505057187,,,,
130,other_cast -> other_end_uses,5.760231118105726,3.225829771042045e-05,0.9999677417022895,1,USGS value 1,84.0,84.0,0.0,structure-determined,25.118025737792163,2.5227548113094582,,,,
131,import_mill_semifinished_products -> rolling,0.0005343001751890895,0.618713090033523,0.3812869099664771,1,USGS value 1,1100.0,1100.0,0.0,observation-driven,1125.241920559668,54.77081402004616,,,,
132,import_mill_semifinished_products -> extrusion,1.312071663195588,0.9992688988067103,0.0007311011932896092,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.452547901999746,0.28127648807291494,,,,
133,import_mill_semifinished_products -> drawing,0.07079693251336207,0.10724526996318022,0.8927547300368197,1,USGS value 1,229.5269584770069,229.5269584770069,0.0,structure-determined,224.72250989416756,11.45492845456236,,,,
134,import_mill_semifinished_products -> other_milling_processes,1.3825569792187984,0.9483243191740109,0.05167568082598913,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.45141990120817704,0.28086596024478205,,,,
135,import_mill_semifinished_products -> sheet_plate,1.3115763698976737,0.9996462547882242,0.00035374521177583546,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.44978971291819575,0.28020873884595265,,,,
136,import_mill_semifinished_products -> foil,0.03296055289762333,0.28877379549703325,0.7112262045029668,1,USGS value 1,205.0,205.0,0.0,structure-determined,206.01343322998045,10.18905553266032,,,,
