year,flow_idx,from_node,to_node,flow_median,flow_ci_lo,flow_ci_hi,nodealloc_median,nodealloc_ci_lo,nodealloc_ci_hi,abs_diff,rel_diff,flow_ci_width,nodealloc_ci_width,intervals_overlap,material
2017,115,die_cast,electrical_equipment,46.89916173503926,12.056963862054953,81.96764504614393,65.70779334852992,20.590096498121614,194.59267218465783,18.80863161349066,0.4010440894392015,69.91068118408897,174.0025756865362,True,False
2017,116,die_cast,consumer_durables,92.44669320947006,24.29283908286401,165.5256169142424,105.45038746892592,44.79258111017715,253.4495135541572,13.00369425945587,0.1406615402672272,141.23277783137837,208.65693244398005,True,False
2017,117,die_cast,other_end_uses,74.32111947627598,19.576225912812802,129.16512643318424,94.39196382907112,34.703050793806845,233.11804925496094,20.070844352795135,0.2700557323978676,109.58890052037144,198.41499846115408,True,False
2017,118,sand_cast,transportation_auto,206.7095866139853,150.78130002410603,263.1250236664175,191.35348361857066,139.90245802987178,247.31468630165367,-15.35610299541463,-0.0742882961886572,112.34372364231149,107.41222827178188,True,True
2017,119,sand_cast,transportation_other,41.4176147309243,10.885169170583215,72.74624112336613,38.95862269614804,17.5869878097631,80.77468817510322,-2.4589920347762586,-0.05937068203351319,61.86107195278292,63.18770036534012,True,False
2017,120,sand_cast,machine_industry,5.937224333166987,1.5204379459804875,10.406444862869003,11.402909037927138,2.5636996849186127,49.507103516945485,5.465684704760151,0.9205791120654336,8.886006916888515,46.943403832026874,True,False
2017,121,sand_cast,electrical_equipment,7.9444159598173405,2.0800015727737935,13.950340239266799,12.36615300306813,3.1827889393644875,49.633375012266626,4.421737043250789,0.5565842807848715,11.870338666493005,46.45058607290214,True,False
2017,122,sand_cast,consumer_durables,15.70341587647964,4.122080259675836,27.817401841856846,18.525997389255295,6.1814975992313554,54.611713454023864,2.8225815127756544,0.17974315492741155,23.69532158218101,48.43021585479251,True,False
2017,123,sand_cast,other_end_uses,15.162257900728463,3.8169681402314217,26.17632145796313,18.28406549093421,5.6360525239629,54.37663840414349,3.121807590205748,0.20589331817497725,22.35935331773171,48.74058588018059,True,False
2017,124,permanent_semi_permanent_mold_cast,transportation_auto,389.9652995955271,282.221506370314,492.5732991785872,373.7887755869202,287.66803876645395,465.4118970393421,-16.17652400860686,-0.04148195756234001,210.35179280827322,177.74385827288813,True,True
2017,125,permanent_semi_permanent_mold_cast,transportation_other,69.79648570710489,18.03777490770224,121.9423408214335,62.610050798999396,28.45020788548031,133.18845495707345,-7.186434908105497,-0.10296270414333995,103.90456591373126,104.73824707159314,True,False
2017,126,permanent_semi_permanent_mold_cast,machine_industry,18.164815105834165,4.5658255570759145,31.407234787854126,24.563883990567273,6.4855499955427165,85.98712518516908,6.399068884733108,0.3522782284019978,26.84140923077821,79.50157518962637,True,False
